sid,title,group_name,datelocation,year,month,mid,name,year:1,nbr_sessions,instruments
R32410,The Definitive Jazz Scene Vol. 3,John Coltrane Quartet,"Englewood Cliffs, N.J., March 6, 1963",1963,March,2351,Elvin Jones,NaN,408,d
R32410,The Definitive Jazz Scene Vol. 3,John Coltrane Quartet,"Englewood Cliffs, N.J., March 6, 1963",1963,March,2505,John Coltrane,NaN,219,"sop,ts"
R32410,The Definitive Jazz Scene Vol. 3,John Coltrane Quartet,"Englewood Cliffs, N.J., March 6, 1963",1963,March,25801,McCoy Tyner,NaN,269,p
R32410,The Definitive Jazz Scene Vol. 3,John Coltrane Quartet,"Englewood Cliffs, N.J., March 6, 1963",1963,March,5863,Jimmy Garrison,NaN,146,b
R32411,John Coltrane And Johnny Hartman,John Coltrane Quartet And Johnny Hartman,"Englewood Cliffs, N.J., March 7, 1963",1963,March,2351,Elvin Jones,NaN,408,d
R32411,John Coltrane And Johnny Hartman,John Coltrane Quartet And Johnny Hartman,"Englewood Cliffs, N.J., March 7, 1963",1963,March,23760,Johnny Hartman,NaN,54,vcl
R32411,John Coltrane And Johnny Hartman,John Coltrane Quartet And Johnny Hartman,"Englewood Cliffs, N.J., March 7, 1963",1963,March,2505,John Coltrane,NaN,219,"sop,ts"
R32411,John Coltrane And Johnny Hartman,John Coltrane Quartet And Johnny Hartman,"Englewood Cliffs, N.J., March 7, 1963",1963,March,25801,McCoy Tyner,NaN,269,p
R32411,John Coltrane And Johnny Hartman,John Coltrane Quartet And Johnny Hartman,"Englewood Cliffs, N.J., March 7, 1963",1963,March,5863,Jimmy Garrison,NaN,146,b
R32412,,John Coltrane Quartet,"Englewood Cliffs, N.J., April 29, 1963",1963,April,21,Roy Haynes,NaN,409,d
R32412,,John Coltrane Quartet,"Englewood Cliffs, N.J., April 29, 1963",1963,April,2505,John Coltrane,NaN,219,ts
R32412,,John Coltrane Quartet,"Englewood Cliffs, N.J., April 29, 1963",1963,April,25801,McCoy Tyner,NaN,269,p
R32412,,John Coltrane Quartet,"Englewood Cliffs, N.J., April 29, 1963",1963,April,5863,Jimmy Garrison,NaN,146,b
R161105,"Live at the Showboat, Philadelphia, June 17, 1963",John Coltrane Quartet,"Live ""The Showboat"", Philadelphia, PA, June 17, 1963",1963,June,2351,Elvin Jones,NaN,408,d
R161105,"Live at the Showboat, Philadelphia, June 17, 1963",John Coltrane Quartet,"Live ""The Showboat"", Philadelphia, PA, June 17, 1963",1963,June,2505,John Coltrane,NaN,219,"ts,sop"
R161105,"Live at the Showboat, Philadelphia, June 17, 1963",John Coltrane Quartet,"Live ""The Showboat"", Philadelphia, PA, June 17, 1963",1963,June,25801,McCoy Tyner,NaN,269,p
R161105,"Live at the Showboat, Philadelphia, June 17, 1963",John Coltrane Quartet,"Live ""The Showboat"", Philadelphia, PA, June 17, 1963",1963,June,5863,Jimmy Garrison,NaN,146,b
R195721,More Live at the Showboat 1963,John Coltrane Trio,"Live ""The Showboat"", Philadelphia, PA, June 24, 1963",1963,June,21,Roy Haynes,NaN,409,d
R195721,More Live at the Showboat 1963,John Coltrane Trio,"Live ""The Showboat"", Philadelphia, PA, June 24, 1963",1963,June,2505,John Coltrane,NaN,219,"ts,sop"
R195721,More Live at the Showboat 1963,John Coltrane Trio,"Live ""The Showboat"", Philadelphia, PA, June 24, 1963",1963,June,5863,Jimmy Garrison,NaN,146,b
R195723,,,"Live ""The Showboat"", Philadelphia, PA, June 24, 1963",1963,June,2505,John Coltrane,NaN,219,p
R192661,,,"Live ""La Tete de l'Art"", Montreal, Canada, June 25-July 4, 1963",1963,June,2505,John Coltrane,NaN,219,"ts,sop"
R192661,,,"Live ""La Tete de l'Art"", Montreal, Canada, June 25-July 4, 1963",1963,June,25801,McCoy Tyner,NaN,269,p
R192661,,,"Live ""La Tete de l'Art"", Montreal, Canada, June 25-July 4, 1963",1963,June,39540,Andre White,NaN,34,d
R192661,,,"Live ""La Tete de l'Art"", Montreal, Canada, June 25-July 4, 1963",1963,June,5863,Jimmy Garrison,NaN,146,b
R32413,Selflessness Featuring My Favorite Things,John Coltrane Quartet,"Live, Newport Jazz Festival, Newport, R.I., July 7, 1963",1963,July,21,Roy Haynes,NaN,409,d
R32413,Selflessness Featuring My Favorite Things,John Coltrane Quartet,"Live, Newport Jazz Festival, Newport, R.I., July 7, 1963",1963,July,2505,John Coltrane,NaN,219,"sop,ts"
R32413,Selflessness Featuring My Favorite Things,John Coltrane Quartet,"Live, Newport Jazz Festival, Newport, R.I., July 7, 1963",1963,July,25801,McCoy Tyner,NaN,269,p
R32413,Selflessness Featuring My Favorite Things,John Coltrane Quartet,"Live, Newport Jazz Festival, Newport, R.I., July 7, 1963",1963,July,50997,Willis Conover,NaN,20,announcer-1
R32413,Selflessness Featuring My Favorite Things,John Coltrane Quartet,"Live, Newport Jazz Festival, Newport, R.I., July 7, 1963",1963,July,5863,Jimmy Garrison,NaN,146,b
R32414,Coltrane Live At Birdland,John Coltrane Quartet,"Live ""Birdland"", New York, October 8, 1963",1963,October,2351,Elvin Jones,NaN,408,d
R32414,Coltrane Live At Birdland,John Coltrane Quartet,"Live ""Birdland"", New York, October 8, 1963",1963,October,2505,John Coltrane,NaN,219,"sop,ts"
R32414,Coltrane Live At Birdland,John Coltrane Quartet,"Live ""Birdland"", New York, October 8, 1963",1963,October,25801,McCoy Tyner,NaN,269,p
R32414,Coltrane Live At Birdland,John Coltrane Quartet,"Live ""Birdland"", New York, October 8, 1963",1963,October,5863,Jimmy Garrison,NaN,146,b
R32415,,John Coltrane Quartet,"Live ""Koncerthuset"", Stockholm, Sweden, October 22, 1963",1963,October,2351,Elvin Jones,NaN,408,d
R32415,,John Coltrane Quartet,"Live ""Koncerthuset"", Stockholm, Sweden, October 22, 1963",1963,October,2505,John Coltrane,NaN,219,"sop,ts"
R32415,,John Coltrane Quartet,"Live ""Koncerthuset"", Stockholm, Sweden, October 22, 1963",1963,October,25801,McCoy Tyner,NaN,269,p
R32415,,John Coltrane Quartet,"Live ""Koncerthuset"", Stockholm, Sweden, October 22, 1963",1963,October,5863,Jimmy Garrison,NaN,146,b
R32416,John Coltrane,John Coltrane Quartet,"Radio broadcast, ""Tivoli Koncertsal"", Copenhagen, Denmark, October 25, 1963",1963,October,2351,Elvin Jones,NaN,408,d
R32416,John Coltrane,John Coltrane Quartet,"Radio broadcast, ""Tivoli Koncertsal"", Copenhagen, Denmark, October 25, 1963",1963,October,2505,John Coltrane,NaN,219,"sop,ts"
R32416,John Coltrane,John Coltrane Quartet,"Radio broadcast, ""Tivoli Koncertsal"", Copenhagen, Denmark, October 25, 1963",1963,October,25801,McCoy Tyner,NaN,269,p
R32416,John Coltrane,John Coltrane Quartet,"Radio broadcast, ""Tivoli Koncertsal"", Copenhagen, Denmark, October 25, 1963",1963,October,5863,Jimmy Garrison,NaN,146,b
R182647,,,"Concert, Paris, France, November 1, 1963",1963,November,2351,Elvin Jones,NaN,408,d
R182647,,,"Concert, Paris, France, November 1, 1963",1963,November,2505,John Coltrane,NaN,219,"sop,ts"
R182647,,,"Concert, Paris, France, November 1, 1963",1963,November,25801,McCoy Tyner,NaN,269,p
R182647,,,"Concert, Paris, France, November 1, 1963",1963,November,5863,Jimmy Garrison,NaN,146,b
R32417,Afro Blue Impressions,John Coltrane Quartet,"Live, Auditorium Maximum, Freie Universitat, Berlin, Germany, November 2, 1963",1963,November,2351,Elvin Jones,NaN,408,d
R32417,Afro Blue Impressions,John Coltrane Quartet,"Live, Auditorium Maximum, Freie Universitat, Berlin, Germany, November 2, 1963",1963,November,2505,John Coltrane,NaN,219,"sop,ts"
R32417,Afro Blue Impressions,John Coltrane Quartet,"Live, Auditorium Maximum, Freie Universitat, Berlin, Germany, November 2, 1963",1963,November,25801,McCoy Tyner,NaN,269,p
R32417,Afro Blue Impressions,John Coltrane Quartet,"Live, Auditorium Maximum, Freie Universitat, Berlin, Germany, November 2, 1963",1963,November,5863,Jimmy Garrison,NaN,146,b
R32418,Unissued Concert In Germany 1963 Part One,John Coltrane Quartet,"Radio broadcast, ""Liederhalle"", Stuttgart, Germany, November 4, 1963",1963,November,2351,Elvin Jones,NaN,408,d
R32418,Unissued Concert In Germany 1963 Part One,John Coltrane Quartet,"Radio broadcast, ""Liederhalle"", Stuttgart, Germany, November 4, 1963",1963,November,2505,John Coltrane,NaN,219,"sop-1,ts-2"
R32418,Unissued Concert In Germany 1963 Part One,John Coltrane Quartet,"Radio broadcast, ""Liederhalle"", Stuttgart, Germany, November 4, 1963",1963,November,25801,McCoy Tyner,NaN,269,p
R32418,Unissued Concert In Germany 1963 Part One,John Coltrane Quartet,"Radio broadcast, ""Liederhalle"", Stuttgart, Germany, November 4, 1963",1963,November,5863,Jimmy Garrison,NaN,146,b
R32419,,John Coltrane Quartet,"Englewood Cliffs, N.J., November 18, 1963",1963,November,2351,Elvin Jones,NaN,408,d
R32419,,John Coltrane Quartet,"Englewood Cliffs, N.J., November 18, 1963",1963,November,2505,John Coltrane,NaN,219,"sop,ts"
R32419,,John Coltrane Quartet,"Englewood Cliffs, N.J., November 18, 1963",1963,November,25801,McCoy Tyner,NaN,269,p
R32419,,John Coltrane Quartet,"Englewood Cliffs, N.J., November 18, 1963",1963,November,5863,Jimmy Garrison,NaN,146,b
R32420,Hooray For John Coltrane - Gene Ammons,,"San Francisco, CA, December 7, 1963",1963,December,21596,Ralph Gleason,NaN,5,announcer
R32420,Hooray For John Coltrane - Gene Ammons,,"San Francisco, CA, December 7, 1963",1963,December,2351,Elvin Jones,NaN,408,d
R32420,Hooray For John Coltrane - Gene Ammons,,"San Francisco, CA, December 7, 1963",1963,December,2505,John Coltrane,NaN,219,"sop,ts"
R32420,Hooray For John Coltrane - Gene Ammons,,"San Francisco, CA, December 7, 1963",1963,December,25801,McCoy Tyner,NaN,269,p
R32420,Hooray For John Coltrane - Gene Ammons,,"San Francisco, CA, December 7, 1963",1963,December,5863,Jimmy Garrison,NaN,146,b
R32421,Crescent,John Coltrane Quartet,"Englewood Cliffs, N.J., April 27, 1964",1964,April,2351,Elvin Jones,NaN,408,d
R32421,Crescent,John Coltrane Quartet,"Englewood Cliffs, N.J., April 27, 1964",1964,April,2505,John Coltrane,NaN,219,ts
R32421,Crescent,John Coltrane Quartet,"Englewood Cliffs, N.J., April 27, 1964",1964,April,25801,McCoy Tyner,NaN,269,p
R32421,Crescent,John Coltrane Quartet,"Englewood Cliffs, N.J., April 27, 1964",1964,April,5863,Jimmy Garrison,NaN,146,b
R32422,,John Coltrane Quartet,"Englewood Cliffs, N.J., June 1, 1964",1964,June,2351,Elvin Jones,NaN,408,d
R32422,,John Coltrane Quartet,"Englewood Cliffs, N.J., June 1, 1964",1964,June,2505,John Coltrane,NaN,219,ts
R32422,,John Coltrane Quartet,"Englewood Cliffs, N.J., June 1, 1964",1964,June,25801,McCoy Tyner,NaN,269,p
R32422,,John Coltrane Quartet,"Englewood Cliffs, N.J., June 1, 1964",1964,June,5863,Jimmy Garrison,NaN,146,b
R32423,A Love Supreme,John Coltrane Quartet,"Englewood Cliffs, N.J., December 9, 1964",1964,December,2351,Elvin Jones,NaN,408,d
R32423,A Love Supreme,John Coltrane Quartet,"Englewood Cliffs, N.J., December 9, 1964",1964,December,2505,John Coltrane,NaN,219,"ts,chant-1"
R32423,A Love Supreme,John Coltrane Quartet,"Englewood Cliffs, N.J., December 9, 1964",1964,December,25801,McCoy Tyner,NaN,269,p
R32423,A Love Supreme,John Coltrane Quartet,"Englewood Cliffs, N.J., December 9, 1964",1964,December,5863,Jimmy Garrison,NaN,146,"b,chant-1"
R32424,,John Coltrane Sextet,"Englewood Cliffs, N.J., December 10, 1964",1964,December,22002,Archie Shepp,NaN,181,ts-1
R32424,,John Coltrane Sextet,"Englewood Cliffs, N.J., December 10, 1964",1964,December,2351,Elvin Jones,NaN,408,d
R32424,,John Coltrane Sextet,"Englewood Cliffs, N.J., December 10, 1964",1964,December,2505,John Coltrane,NaN,219,ts
R32424,,John Coltrane Sextet,"Englewood Cliffs, N.J., December 10, 1964",1964,December,25801,McCoy Tyner,NaN,269,p
R32424,,John Coltrane Sextet,"Englewood Cliffs, N.J., December 10, 1964",1964,December,4685,Art Davis,NaN,149,b-1
R32424,,John Coltrane Sextet,"Englewood Cliffs, N.J., December 10, 1964",1964,December,5863,Jimmy Garrison,NaN,146,b
R33154,Chris Sings Ballads Of The Sad Cafe,,"New York, January 29, 1959",1959,January,1004,Joe Newman,NaN,657,tp
R33154,Chris Sings Ballads Of The Sad Cafe,,"New York, January 29, 1959",1959,January,1006,Marshal Royal,NaN,412,
R33154,Chris Sings Ballads Of The Sad Cafe,,"New York, January 29, 1959",1959,January,13534,Stan Free,NaN,18,p
R33154,Chris Sings Ballads Of The Sad Cafe,,"New York, January 29, 1959",1959,January,13961,Eddie Jones,NaN,270,b
R33154,Chris Sings Ballads Of The Sad Cafe,,"New York, January 29, 1959",1959,January,21575,Sonny Payne,NaN,244,d
R33154,Chris Sings Ballads Of The Sad Cafe,,"New York, January 29, 1959",1959,January,2381,Frank Foster,NaN,377,ts
R33154,Chris Sings Ballads Of The Sad Cafe,,"New York, January 29, 1959",1959,January,2482,Ernie Royal,NaN,689,
R33154,Chris Sings Ballads Of The Sad Cafe,,"New York, January 29, 1959",1959,January,2523,Snooky Young,NaN,515,
R33154,Chris Sings Ballads Of The Sad Cafe,,"New York, January 29, 1959",1959,January,30284,Chris Connor,NaN,144,vcl
R33154,Chris Sings Ballads Of The Sad Cafe,,"New York, January 29, 1959",1959,January,40,Phil Woods,NaN,646,as
R33154,Chris Sings Ballads Of The Sad Cafe,,"New York, January 29, 1959",1959,January,4586,Freddie Green,NaN,713,g
R33154,Chris Sings Ballads Of The Sad Cafe,,"New York, January 29, 1959",1959,January,4604,"Harry ""Sweets"" Edison",NaN,571,
R33154,Chris Sings Ballads Of The Sad Cafe,,"New York, January 29, 1959",1959,January,4639,Frank Rehak,NaN,292,
R33154,Chris Sings Ballads Of The Sad Cafe,,"New York, January 29, 1959",1959,January,4660,Eddie Bert,NaN,339,tb
R33154,Chris Sings Ballads Of The Sad Cafe,,"New York, January 29, 1959",1959,January,5854,Al Grey,NaN,351,
R33154,Chris Sings Ballads Of The Sad Cafe,,"New York, January 29, 1959",1959,January,6296,Ralph Sharon,NaN,88,"arr,cond"
R33154,Chris Sings Ballads Of The Sad Cafe,,"New York, January 29, 1959",1959,January,772,Seldon Powell,NaN,352,"ts,fl"
R33154,Chris Sings Ballads Of The Sad Cafe,,"New York, January 29, 1959",1959,January,9639,Charlie Fowlkes,NaN,375,bar
R33155,,,"New York, March 10, 1959",1959,March,10244,Don Payne,NaN,35,b
R33155,,,"New York, March 10, 1959",1959,March,13534,Stan Free,NaN,18,p
R33155,,,"New York, March 10, 1959",1959,March,13547,George Ockner,NaN,189,vln
R33155,,,"New York, March 10, 1959",1959,March,13549,Harry Urbont,NaN,9,
R33155,,,"New York, March 10, 1959",1959,March,2497,Barry Galbraith,NaN,600,g
R33155,,,"New York, March 10, 1959",1959,March,2499,Gene Orloff,NaN,227,
R33155,,,"New York, March 10, 1959",1959,March,2536,Willie Dennis,NaN,82,
R33155,,,"New York, March 10, 1959",1959,March,25461,Harry Katzman,NaN,46,
R33155,,,"New York, March 10, 1959",1959,March,25697,David Markowitz,NaN,8,viola
R33155,,,"New York, March 10, 1959",1959,March,30284,Chris Connor,NaN,144,vcl
R33155,,,"New York, March 10, 1959",1959,March,37655,Harry Melnikoff,NaN,17,
R33155,,,"New York, March 10, 1959",1959,March,4275,Bobby Jaspar,NaN,118,fl
R33155,,,"New York, March 10, 1959",1959,March,4615,Ray Free,NaN,3,
R33155,,,"New York, March 10, 1959",1959,March,4629,Maurice Brown,NaN,37,cello
R33155,,,"New York, March 10, 1959",1959,March,4639,Frank Rehak,NaN,292,
R33155,,,"New York, March 10, 1959",1959,March,4645,Dick Hixson,NaN,99,tb
R33155,,,"New York, March 10, 1959",1959,March,4647,Ed Shaughnessy,NaN,256,d
R33155,,,"New York, March 10, 1959",1959,March,4655,Wayne Andre,NaN,250,
R33155,,,"New York, March 10, 1959",1959,March,51936,Sylvan Shulman,NaN,27,
R33155,,,"New York, March 10, 1959",1959,March,51937,Sam Rand,NaN,10,
R33155,,,"New York, March 10, 1959",1959,March,51938,Isadore Zir,NaN,27,
R33155,,,"New York, March 10, 1959",1959,March,51939,David Soyer,NaN,7,
R33155,,,"New York, March 10, 1959",1959,March,6296,Ralph Sharon,NaN,88,"arr,cond"
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,12707,Bernie Privin,NaN,407,
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,12730,Mort Bullman,NaN,42,
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,1672,Milt Hinton,NaN,1210,b
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,17839,Richard Wess,NaN,21,"arr,cond"
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,2349,Hank Jones,NaN,1028,p
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,2482,Ernie Royal,NaN,689,tp
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,2535,Jimmy Nottingham,NaN,235,
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,2636,Romeo Penque,NaN,293,"saxes,woodwinds"
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,30284,Chris Connor,NaN,144,vcl
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,3436,Chauncey Welsch,NaN,234,
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,4580,Bernie Glow,NaN,460,
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,4593,Jerry Sanfino,NaN,69,
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,4597,Don Lamond,NaN,552,
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,4634,Phil Kraus,NaN,162,perc
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,4639,Frank Rehak,NaN,292,
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,4648,Al Klink,NaN,626,
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,4650,Phil Bodner,NaN,360,
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,5424,Bob Alexander,NaN,100,tb
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,6439,Bobby Rosengarden,NaN,178,bgo
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,7083,Mundell Lowe,NaN,361,g
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,7097,George Berg,NaN,160,
R33159,Witchcraft,,"New York, September 14, 1959",1959,September,8795,Sol Gubin,NaN,116,d
R33172,No Strings,,"New York, March 19, 1962",1962,March,15632,Ronnie Ball,NaN,58,p
R33172,No Strings,,"New York, March 19, 1962",1962,March,1672,Milt Hinton,NaN,1210,b
R33172,No Strings,,"New York, March 19, 1962",1962,March,2168,Oliver Nelson,NaN,242,ts
R33172,No Strings,,"New York, March 19, 1962",1962,March,2475,Jimmy Cleveland,NaN,513,tb
R33172,No Strings,,"New York, March 19, 1962",1962,March,2482,Ernie Royal,NaN,689,
R33172,No Strings,,"New York, March 19, 1962",1962,March,2518,Nick Travis,NaN,351,tp
R33172,No Strings,,"New York, March 19, 1962",1962,March,30284,Chris Connor,NaN,144,vcl
R33172,No Strings,,"New York, March 19, 1962",1962,March,40,Phil Woods,NaN,646,as
R33172,No Strings,,"New York, March 19, 1962",1962,March,4575,Al Cohn,NaN,601,"arr,cond"
R33172,No Strings,,"New York, March 19, 1962",1962,March,4576,Sol Schlinger,NaN,227,bar
R33172,No Strings,,"New York, March 19, 1962",1962,March,4596,Gus Johnson,NaN,315,d
R33172,No Strings,,"New York, March 19, 1962",1962,March,4610,Gene Quill,NaN,161,"cl,as"
R87339,Stringsville,,"New York, January 20, 1959",1959,January,2349,Hank Jones,NaN,1028,p
R87339,Stringsville,,"New York, January 20, 1959",1959,January,2351,Elvin Jones,NaN,408,d
R87339,Stringsville,,"New York, January 20, 1959",1959,January,2360,Paul Chambers,NaN,346,b
R87339,Stringsville,,"New York, January 20, 1959",1959,January,2520,Bob Brookmeyer,NaN,369,v-tb
R87339,Stringsville,,"New York, January 20, 1959",1959,January,9319,Harry Lookofsky,NaN,197,vln
R35990,The New Scene Of King Curtis,,"Hackensack, N.J., April 21, 1960",1960,April,2352,Wynton Kelly,NaN,261,p
R35990,The New Scene Of King Curtis,,"Hackensack, N.J., April 21, 1960",1960,April,2360,Paul Chambers,NaN,346,b
R35990,The New Scene Of King Curtis,,"Hackensack, N.J., April 21, 1960",1960,April,2472,Nat Adderley,NaN,288,cnt
R35990,The New Scene Of King Curtis,,"Hackensack, N.J., April 21, 1960",1960,April,55181,Little Brother,1960,1,cnt
R35990,The New Scene Of King Curtis,,"Hackensack, N.J., April 21, 1960",1960,April,5678,Oliver Jackson,NaN,234,d
R35990,The New Scene Of King Curtis,,"Hackensack, N.J., April 21, 1960",1960,April,6584,King Curtis Band,NaN,136,ts
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,1006,Marshal Royal,NaN,412,"cl,as"
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,1671,Billy Bauer,NaN,247,
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,17820,Anita Darian,NaN,9,
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,17852,Malcolm Dodds,1960,4,backing vcl
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,21437,Sammy Lowe,NaN,109,dir
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,2482,Ernie Royal,NaN,689,tp
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,27207,Garvin Bushell,NaN,142,"fl,oboe"
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,40177,Noah Hopkins,NaN,7,
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,4660,Eddie Bert,NaN,339,tb
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,4664,Ray Alonge,NaN,137,fhr
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,55183,Ray Beckenstein,1960,3,fhr
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,55184,Heywood Henry,NaN,4,"cl,sop,bar"
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,55185,The Malcolm Dodds Singers,NaN,6,vcl group
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,55186,Christine Spencer,NaN,13,
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,55187,Sue Craven,1960,3,
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,55188,Ralph Fields,1960,4,
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,55189,Mac Cappos,1960,3,
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,6580,Lloyd Trotman,NaN,121,b
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,6584,King Curtis Band,NaN,136,ts
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,7083,Mundell Lowe,NaN,361,g
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,9088,Ernie Hayes,NaN,151,p
R35993,Azure,King Curtis & His Orchestra,"Bayside, Long Island, N.Y., August 26, 1960",1960,August,9558,Panama Francis,NaN,287,d
R36678,Mating Call,Tadd Dameron Quartet,"New York, November 30, 1956",1956,November,2495,Philly Joe Jones,NaN,250,d
R36678,Mating Call,Tadd Dameron Quartet,"New York, November 30, 1956",1956,November,2505,John Coltrane,NaN,219,ts
R36678,Mating Call,Tadd Dameron Quartet,"New York, November 30, 1956",1956,November,8989,Tadd Dameron,NaN,118,"p,arr"
R36678,Mating Call,Tadd Dameron Quartet,"New York, November 30, 1956",1956,November,9624,John Simmons,NaN,147,b
R36680,The Lost Sessions,,"Englewood Cliffs, N.J., December 14, 1961",1961,December,2353,Donald Byrd,NaN,221,tp
R36680,The Lost Sessions,,"Englewood Cliffs, N.J., December 14, 1961",1961,December,2360,Paul Chambers,NaN,346,b
R36680,The Lost Sessions,,"Englewood Cliffs, N.J., December 14, 1961",1961,December,2476,Cecil Payne,NaN,193,bar
R36680,The Lost Sessions,,"Englewood Cliffs, N.J., December 14, 1961",1961,December,2495,Philly Joe Jones,NaN,250,d
R36680,The Lost Sessions,,"Englewood Cliffs, N.J., December 14, 1961",1961,December,4656,Julius Watkins,NaN,194,fhr
R36680,The Lost Sessions,,"Englewood Cliffs, N.J., December 14, 1961",1961,December,758,Curtis Fuller,NaN,243,tb
R36680,The Lost Sessions,,"Englewood Cliffs, N.J., December 14, 1961",1961,December,8130,Sam Rivers,NaN,107,ts
R36680,The Lost Sessions,,"Englewood Cliffs, N.J., December 14, 1961",1961,December,8989,Tadd Dameron,NaN,118,"p,arr"
R36681,The Magic Touch,,"New York, February 27, 1962",1962,February,2350,George Duvivier,NaN,809,b
R36681,The Magic Touch,,"New York, February 27, 1962",1962,February,2475,Jimmy Cleveland,NaN,513,
R36681,The Magic Touch,,"New York, February 27, 1962",1962,February,2482,Ernie Royal,NaN,689,tp
R36681,The Magic Touch,,"New York, February 27, 1962",1962,February,2494,Bill Evans,NaN,317,p
R36681,The Magic Touch,,"New York, February 27, 1962",1962,February,2495,Philly Joe Jones,NaN,250,d
R36681,The Magic Touch,,"New York, February 27, 1962",1962,February,2617,Tate Houston,NaN,31,bar
R36681,The Magic Touch,,"New York, February 27, 1962",1962,February,2649,Jerry Dodgion,NaN,372,"as,fl"
R36681,The Magic Touch,,"New York, February 27, 1962",1962,February,38,Clark Terry,NaN,918,
R36681,The Magic Touch,,"New York, February 27, 1962",1962,February,4306,Britt Woodman,NaN,398,tb
R36681,The Magic Touch,,"New York, February 27, 1962",1962,February,4656,Julius Watkins,NaN,194,fhr
R36681,The Magic Touch,,"New York, February 27, 1962",1962,February,6446,Joe Wilder,NaN,293,
R36681,The Magic Touch,,"New York, February 27, 1962",1962,February,748,Johnny Griffin,NaN,249,ts
R36681,The Magic Touch,,"New York, February 27, 1962",1962,February,759,Jerome Richardson,NaN,640,"ts,fl"
R36681,The Magic Touch,,"New York, February 27, 1962",1962,February,8102,Leo Wright,NaN,82,
R36681,The Magic Touch,,"New York, February 27, 1962",1962,February,8989,Tadd Dameron,NaN,118,"arr,ldr"
R36682,,,"New York, March 9, 1962",1962,March,2350,George Duvivier,NaN,809,
R36682,,,"New York, March 9, 1962",1962,March,2893,Charlie Shavers,NaN,612,tp
R36682,,,"New York, March 9, 1962",1962,March,6446,Joe Wilder,NaN,293,
R36682,,,"New York, March 9, 1962",1962,March,9,Ron Carter,NaN,1138,
R36683,,,"New York, April 16, 1962",1962,April,2475,Jimmy Cleveland,NaN,513,tb
R36683,,,"New York, April 16, 1962",1962,April,2494,Bill Evans,NaN,317,p
R36683,,,"New York, April 16, 1962",1962,April,2495,Philly Joe Jones,NaN,250,d
R36683,,,"New York, April 16, 1962",1962,April,2617,Tate Houston,NaN,31,bar
